"","kMEpurple","kMEsalmon","kMEgreenyellow","kMEturquoise","kMEblue","kMEgreen","kMEblack","kMEyellow","kMEpink","kMEcyan","kMEtan","kMEbrown","kMEmagenta","kMEred","kMEgrey"
"Y_RNA.790:misc_RNA",-0.686558769711143,-0.709022905619616,-0.20644991191191,0.451493995990132,-0.14048612790917,-0.179687880314105,-0.179624440334254,0.355660799761207,0.326131781267255,-0.149386372131553,-0.118558299983342,0.973928558211499,0.174241303430431,0.599435670537884,0.174313973210846
"Y_RNA.443:misc_RNA",-0.686731193655065,-0.708797524035711,-0.206932806562865,0.450863578657245,-0.141706701257272,-0.18106926113501,-0.17904471068616,0.356291837263195,0.32555670812058,-0.150303173718842,-0.118968300511926,0.974121254510473,0.173800046401325,0.599686200434866,0.173762009435307
"RNY4P17:misc_RNA",0.413970966289824,-0.209534093144921,0.513517094687175,0.799435896547111,0.923132896522146,0.499117489772821,-0.764331716893611,-0.699060911556005,-0.0326349016694085,0.0406720939224203,-0.110627701974456,-0.000750467624094739,0.177695378758724,-0.127108891146391,-0.114460671608376
"Y_RNA.576:misc_RNA",-0.685398649449261,-0.709289108398376,-0.206177845639664,0.452764631887064,-0.139900732804717,-0.18049265193072,-0.180632652191508,0.354515268691316,0.325037303788474,-0.151286449702062,-0.119740171357764,0.974140729816707,0.174209076408537,0.599879785443067,0.172928256608119
"Y_RNA.607:misc_RNA",-0.713004662629111,-0.70784986240626,-0.226349724091992,0.397707239490945,-0.199752081879505,-0.214225065428093,-0.146933554188762,0.398373182987245,0.330522303007061,-0.142917050324505,-0.127546137777164,0.976348571550023,0.172880502143936,0.606316100368408,0.193375436803048
"Y_RNA.554:misc_RNA",-0.684323099940915,-0.710143085774774,-0.204522629208755,0.455348475183682,-0.137603103059756,-0.179865834059631,-0.183167369737497,0.352209293103825,0.324630235273114,-0.151809854182445,-0.120926993223608,0.97452636626667,0.174137734882023,0.599601317956491,0.172698110353205
"Y_RNA.648:misc_RNA",-0.686349753970039,-0.709331611236132,-0.205458101360345,0.452100506544844,-0.140588577153035,-0.180820702752924,-0.180272454885456,0.355441331018058,0.325416390112413,-0.150340944362526,-0.119909284032226,0.974381575466977,0.174117609464496,0.60001849234104,0.173253091167063
"Y_RNA.678:misc_RNA",-0.686349753970039,-0.709331611236132,-0.205458101360345,0.452100506544844,-0.140588577153035,-0.180820702752924,-0.180272454885456,0.355441331018058,0.325416390112413,-0.150340944362526,-0.119909284032226,0.974381575466977,0.174117609464496,0.60001849234104,0.173253091167063
"RNY1P13:misc_RNA",-0.822482038047076,-0.551855988703987,-0.287051361560788,0.104983037469482,-0.530132993595887,-0.462439093169633,0.118621876583587,0.615320092049822,0.245839910584217,-0.191112303924702,-0.110143631356466,0.907714339091846,0.0148087498233682,0.569807628722412,0.131139256381788
"Y_RNA.461:misc_RNA",-0.684582682243039,-0.709938567669899,-0.205153496981151,0.454284346386176,-0.138841810165956,-0.1807495173572,-0.182127880767166,0.353285801820301,0.324305704901455,-0.152384722209879,-0.121075449821504,0.974442129768726,0.174435184027022,0.6003108875078,0.171988819358484
"SNORD4B:snoRNA",-0.553767253662074,-0.171390834268338,-0.355723106259473,-0.0706076400917671,-0.191379020744522,0.261836605095443,0.441507703825796,0.597256295763753,0.839504078063025,0.287410999461712,0.305556197366387,0.402411582962418,0.467728812112525,0.614273017187626,0.0515244847493606
"SNORD66:snoRNA",0.466270851256745,-0.055078566112117,0.576211794855406,0.696602462895834,0.9553176661132,0.579637073767987,-0.639028943791199,-0.653173462115132,-0.00257831682036411,0.0742523829012844,0.0181657973951947,-0.164750581187085,0.170495160364291,-0.197879420958598,-0.171587163152558
"ESRG:sense_intronic",-0.176164258518178,0.574711562284635,-0.260442905250247,-0.784443844609602,-0.593620736286033,-0.0654500040157054,0.933988334066401,0.58124892576655,0.135951871653015,0.279734471144234,0.395180679242677,-0.373678178974814,-0.18196165627824,-0.0962062030229969,-0.0959282034760914
"RNY3:misc_RNA",0.425229086612455,-0.260670285058869,0.222472443728061,0.91016801265392,0.872161818515407,0.451152034451387,-0.680888058875113,-0.70132539259753,-0.0403274364311775,-0.185813361876243,-0.162444314159004,0.10209541763103,0.180023467010325,0.0565911602050839,-0.256554980975704
"SNORD36B:snoRNA",0.247196571885096,-0.0348551870101661,0.409379385054747,0.559181327102907,0.88654880612755,0.81227787875344,-0.347181793187945,-0.369893427512318,0.441174917810723,0.294817348626471,0.268999580282712,-0.0938035157119646,0.421485977194773,0.0216365173594407,-0.0598662456415164
"snoU2_19.3:snoRNA",-0.660759225880858,-0.224570788888432,0.170175383711445,0.0389758880180404,-0.0178027707577876,0.289164649583139,0.312806484587298,0.707168254552025,0.647320464178225,0.484579630220236,0.535199063991516,0.423077287542817,0.104024683799142,0.335728305202044,-0.134079005684896
"snoU2_19.4:snoRNA",-0.659524480827008,-0.225782947028277,0.169188357302611,0.0418959627054432,-0.0155207955212504,0.291242294233004,0.311632901440117,0.705101012961776,0.649187040384631,0.484734145391354,0.534187603659606,0.423451038367639,0.105778852658685,0.338194823615932,-0.136045577450602
"SNORD116-23:snoRNA",-0.452884534713251,0.253232573133332,-0.129219354415138,-0.298250217247483,-0.0326157718503326,0.526638184494546,0.519564541137848,0.467720011045793,0.612615478311813,0.659765886808942,0.747285539154474,-0.0248744240644459,-0.052690301051742,-0.168760648282324,0.365043608365314
"MTCO3P12:unprocessed_pseudogene",0.282238305199918,0.945833357533051,-0.0538432915649135,-0.690370590888061,-0.295788646516461,0.105053635508714,0.675199950520913,0.15913237863502,-0.0282635929520133,0.334857176109774,0.404860302224949,-0.674870085497214,-0.349206955560453,-0.446576277485991,-0.150614543088794
"SNORD14C:snoRNA",0.100955576111379,0.0160349115827973,0.174903340721217,0.463313004943326,0.405419346731759,0.430751003359607,0.102024019091139,-0.037968715422741,0.47111904724239,0.0961614582226127,-0.0110888123981058,0.121632978780509,0.500088755832408,0.559142494689665,-0.592476451319235
"RNU5B-1:snRNA",-0.318811290967251,-0.749120240714549,-0.149751837316627,0.539284244709738,0.151985454718204,-0.00870335675646258,-0.353837421193328,0.124204756133389,0.420922864927565,-0.255264929211089,-0.223385354836908,0.708421099523197,0.63866111289612,0.788820259999695,0.019330728358346
"SCARNA6:scaRNA",-0.302445597459716,0.234557453362027,0.324156428411272,0.0464034337167717,0.280560727515566,0.609186970425206,0.334023603568322,0.349708043314876,0.535920641708786,0.625700064286134,0.61424328978759,0.0371232300067805,0.0181687140936948,-0.0709635320112844,-0.0875837619785558
"SNORD18B:snoRNA",-0.36906906886089,-0.293056221564083,-0.224313101726315,-0.253970241875169,-0.463154322867013,-0.265554835789636,0.321743150216392,0.55464509604449,0.219962547584235,-0.0536033724169529,-0.107509361158715,0.264332283608778,0.277567801579283,0.517354720757198,-0.136221458788015
"XKR5:nonsense_mediated_decay",-0.606281415549083,0.0805640525113491,-0.0485779279829764,-0.370160027421365,-0.497412221904041,-0.112346608775532,0.614606737523681,0.800060583174039,0.438281128411002,0.28166650848475,0.285329383281962,0.299569467514252,0.0666569039933245,0.316062491706669,-0.101924799995226
"Y_RNA.94:misc_RNA",-0.809551000783029,-0.554025201271016,-0.278051076817758,0.126386487962807,-0.518195123940367,-0.468059145532871,0.100419625206935,0.596778266538845,0.234988046469475,-0.207118995108106,-0.127768078560787,0.912040537885544,0.012773629024997,0.573608674683983,0.112772095276336
"Y_RNA.184:misc_RNA",-0.586575230861581,-0.637177708057166,-0.0694641836921186,0.409568057846961,-0.0768306113699744,-0.171577207334955,-0.236950030964413,0.280778359466259,0.29194207350493,-0.137456107625629,-0.191437235086548,0.806884099162512,0.17721337534769,0.466507007909539,0.0796429980447119
"Y_RNA.76:misc_RNA",-0.79671302243792,-0.577794549237096,-0.278600217981637,0.153142862122259,-0.500143485559548,-0.471788446874217,0.0632648558766911,0.572475479795222,0.219369073122814,-0.229102224869046,-0.145854487370005,0.926837318669281,0.0185373915517769,0.573076055925531,0.126457961829047
"MT-TL2:Mt_tRNA",0.637497023527953,0.157440780062267,-0.119735227023384,0.294102258415493,0.554261310857079,0.393723483797162,-0.327483470806128,-0.637354469133956,-0.0138250744880417,-0.140448821487944,0.0784435719154306,-0.39650137376276,0.213654633357411,-0.146299757695208,-0.00637095285216243
"SNHG14:retained_intron",-0.438425111853599,0.272248326975814,-0.123896632236834,-0.397496987370495,-0.135545877144356,0.525073181256781,0.627917438876048,0.553052977215494,0.748019234228397,0.820333518947153,0.684192617576664,-0.0697146384010289,0.0429162253689012,-0.0109673968828375,0.154681983740867
"Y_RNA.620:misc_RNA",-0.558659232984626,-0.749178945762863,-0.207578729261021,0.598679989621307,-0.00625134151727626,-0.150360716250628,-0.333108496117889,0.18604916525317,0.275010309899656,-0.252304586178955,-0.200094570557987,0.960646140455199,0.206145117281883,0.597088217630384,0.133663273315718
"MTND4P12:processed_pseudogene",0.356736041357559,0.967678846261157,0.150067748784905,-0.39206132772359,0.0133022825737608,0.291385238762661,0.479658935314695,-0.0296273626686625,-0.0178963492623337,0.380431367316496,0.46051976166255,-0.633562013542648,-0.416837783106193,-0.54555759929922,-0.222418576635595
"TCOF1:retained_intron",-0.629200722260977,0.15945702274688,-0.0870455509555974,-0.504328991191194,-0.700036277319138,-0.272801271374948,0.75390489041628,0.867435694267169,0.255571655501253,0.298354731236707,0.250841942161644,0.234620241411501,-0.202961922777275,0.231596507919831,-0.247247506394826
"SNORD45C:snoRNA",-0.253011321997811,-0.538447662327358,0.0147614653187633,0.693416818033144,0.366443735059705,0.250367716154005,-0.316297789471317,-0.00935577866312063,0.54546615994722,-0.0673809428646449,-0.146477653978318,0.6044495418579,0.502383707469415,0.676367853828382,-0.211884893996114
"SNORD33:snoRNA",0.413684633677105,-0.0198630648489832,0.51701227236727,0.783329991355285,0.839381355893667,0.503615790709249,-0.515929491448203,-0.593676131305047,0.0592449451379432,0.0548011489570446,-0.0820409806347873,-0.0219778323994969,0.183678319772649,0.0393775797649339,-0.444614987982149
"SNORD92:snoRNA",0.370749049809856,-0.151047437763664,0.484375175656943,0.643879044846517,0.817806026658179,0.602809638787414,-0.355603586744323,-0.415247036864151,0.253901497131968,0.149833198548291,-0.0660227684025932,-0.0663814801317307,0.548855289994789,0.265295466999342,-0.374774523671504
"snoU18.1:snoRNA",-0.334192067227421,-0.252934542736033,-0.163134859748832,-0.28793876583153,-0.472281637640522,-0.300560422417046,0.310884045161397,0.533841648838465,0.150266034381037,-0.0537477730185125,-0.120285906189359,0.213305154001683,0.231016184779647,0.451789149313973,-0.143692768451364
"Y_RNA.826:misc_RNA",0.140127344614678,-0.53385823395112,-0.0265840383307111,0.902826615026944,0.70017119153584,0.424565385354376,-0.592523340711277,-0.447282861527606,0.252273928550942,-0.144886735704173,-0.191459443501864,0.402273938699839,0.453047877081559,0.442199972697258,-0.144653123006338
"SNORD36A:snoRNA",0.431820024731752,0.0479912514726056,0.200076120628747,0.397649472095763,0.747454474062502,0.772852970256211,-0.102162931428201,-0.390199164450849,0.366318345689993,0.274249296233755,0.150497710371895,-0.320363004897512,0.438050592923988,0.0962404713318222,-0.297856174310491
"SNORD53_SNORD92.1:snoRNA",0.384170322382226,-0.036267321176444,0.405132266128579,0.48161998299566,0.89778606586591,0.811192945268711,-0.336505362959975,-0.434504377488067,0.265785164520576,0.324066119827165,0.218704945870866,-0.268380595149536,0.317266805944995,-0.112739320472756,-0.0973629696837237
"RP11-701H24.9:nonsense_mediated_decay",-0.464475102914643,0.233791841170474,-0.115693770357047,-0.360460590459241,-0.118853118354055,0.529753786698205,0.598227539029705,0.556004261045855,0.768979338841376,0.816878108378345,0.679928197932257,-0.0255048656410872,0.0582807229440616,0.0116240442750674,0.164700477881809
"RPL4:processed_transcript",-0.666626952354085,-0.348075602349391,-0.27803146851042,-0.259473706750407,-0.572389415416433,-0.270690453113743,0.390709102883479,0.760844077805997,0.442354266336476,0.0743881544856785,0.0279322871697404,0.508572158612114,0.308884690273122,0.607241542045195,0.0318735554562427
"Y_RNA.132:misc_RNA",0.435667361278345,-0.248756171375306,0.226584883368437,0.902045586343056,0.876582684699465,0.455844572964055,-0.680048457961578,-0.708591762528368,-0.0479095117616321,-0.184264390325157,-0.155065420204767,0.0851360217435603,0.170447802769739,0.038225825415647,-0.252321176203505
"Y_RNA.640:misc_RNA",-0.564007979642799,-0.68870477238977,-0.0156534079813375,0.56650207426602,-0.0615781059281685,-0.299542402214083,-0.369953398441288,0.192873991762252,0.1343536499206,-0.282786345020217,-0.282440926649509,0.942738054518743,0.08771031540616,0.494112067159655,0.0680308266101112
"SNORD107:snoRNA",-0.463142461279055,0.224469332687906,-0.110556778656688,-0.345537525508355,-0.104799162904028,0.538025717620069,0.583296369215944,0.548013686919564,0.774399780809703,0.818150046144088,0.678045888922306,-0.0189801224262468,0.0641484613094263,0.0138512746828561,0.164851979171859
"SNORD38B:snoRNA",-0.68767369939246,-0.565219849012636,0.086714672559805,0.199175061861718,-0.103245172049159,0.0240997922865087,-0.0765870008314019,0.487657533163631,0.47614643036432,0.31586843886406,0.000747558337646318,0.704628711418014,0.233502166555001,0.47528486738667,0.111158538725832
"SNORD18C:snoRNA",-0.660172752775647,-0.34489383147064,-0.27681682308224,-0.253217187507681,-0.562656287660427,-0.258673287180289,0.394452669245957,0.760307684514819,0.450238158237936,0.0788427695425191,0.0321038864086164,0.504371691632264,0.316303358586429,0.614151419055034,0.015816797462698
"Y_RNA.190:misc_RNA",-0.773018221765238,-0.600422649602522,-0.267052126443035,0.211790194771417,-0.455767898764147,-0.465433446211159,0.0117468220342973,0.525935099245182,0.206218604269012,-0.261039842399472,-0.171743875526131,0.941738257704121,0.0266553990306646,0.579691882638242,0.112716532115398
"Y_RNA.518:misc_RNA",-0.627600928415892,-0.736975122896872,-0.24328449768953,0.47343061588392,-0.166302519200028,-0.271487112366262,-0.242716714191226,0.290073283090839,0.259638281509167,-0.2710948040772,-0.230725591282885,0.979253366605752,0.207107447036965,0.631115200157161,0.166400053735991
"Y_RNA.585:misc_RNA",-0.763298675044629,-0.604830750478551,-0.271621460707153,0.231214777477658,-0.441235701243869,-0.461295594892716,-0.00445789742911466,0.508421803742623,0.200788657233538,-0.272268362759214,-0.176900791802643,0.945620323239881,0.0231816607406913,0.577653544892657,0.109445146557465
"SNHG16:lincRNA",0.0944654376194669,0.113861087400005,0.5094516093817,0.0869655841608333,0.629103763813218,0.800522234761349,0.0245069060763734,-0.0183867904449627,0.525244994770599,0.609675608027876,0.421636972609467,-0.30641296146405,0.414316475825038,-0.072034717265636,0.0276467245181492
"SNORD116-20:snoRNA",0.176420645982227,0.112518603928811,0.293780181062846,0.247699591960811,0.712486252758942,0.924783643705321,-0.0137881879367476,-0.155161281072777,0.514618609303835,0.63207001121835,0.41107589982102,-0.28976680497245,0.258007119378366,-0.115947011082824,-0.118984070843745
"SNORD90:snoRNA",0.525741515166921,-0.0849183572564757,0.400648191743788,0.644479502491095,0.948825834713527,0.660141008079276,-0.654759357023464,-0.721853385393586,0.0904636438310092,0.128629228609106,0.00708070519674683,-0.218259876845385,0.290999726796274,-0.174302097708683,-0.0490777417808176
"Y_RNA.391:misc_RNA",-0.643094284407455,-0.727891284241219,-0.216056104690366,0.474144660690601,-0.143795969228374,-0.250823186063104,-0.230188322412337,0.306760086673638,0.301514312353111,-0.262112142295438,-0.221704786312675,0.949555726445962,0.214791292735304,0.625062572072426,0.0922553059217531
"Y_RNA.149:misc_RNA",-0.73485612945067,-0.682508439883823,-0.290756111873515,0.307169959730602,-0.284699917705008,-0.248287170111828,-0.0769806449533075,0.452497081069228,0.33904963633373,-0.13700276677069,-0.110120800468975,0.956362662030733,0.160878765002813,0.608965485600181,0.226155033999948
"Y_RNA.17:misc_RNA",-0.724097846938926,-0.691658014361718,-0.299158505801201,0.326987722772971,-0.273092203927585,-0.250091001956322,-0.0915718610593114,0.434522568577216,0.331174605115776,-0.157048430100317,-0.122604712920321,0.9601999754143,0.166022773150814,0.615081642805696,0.219787694787105
"SNORD24:snoRNA",0.520761606687882,0.0511942099456478,0.256044155800083,0.52410332994114,0.925571631276175,0.81277386699921,-0.370599468567681,-0.586448215464117,0.269585715420361,0.195623885229336,0.166191145236868,-0.324899140620328,0.378319650632112,-0.074362509337102,-0.0999662927149461
"SNORA73B:snoRNA",-0.207637654962308,-0.403875356990733,-0.0731515711632629,0.528698843569623,0.0422370201970119,-0.0220235158375216,-0.0288798704032114,0.138794062813581,0.254055805996736,-0.100181552839426,-0.278077926397454,0.558819019002065,0.321149383046604,0.775523036017477,-0.605194008344679
"RP11-217B1.2:antisense",-0.663710122824596,-0.587971488092207,-0.435081235141432,0.0992222188867779,-0.306451923850062,-0.138227427197299,0.0858147629142988,0.57019079013625,0.328485700470422,-0.116026834404296,0.172321499794044,0.713369240055206,0.0777302642587784,0.493942798477459,0.162186423589129
"Y_RNA.846:misc_RNA",0.104482609474617,-0.547152976856555,-0.0946346844397706,0.871232121162268,0.650449464248028,0.416791052078037,-0.542873032628812,-0.398610975186936,0.282819990554091,-0.141927226760271,-0.178174824063068,0.4223002908829,0.46525943248116,0.48168044624021,-0.140365285686996
"SNORD14D:snoRNA",0.225451932034579,-0.381608336303923,0.0632431864986026,0.887555789842079,0.545933455474636,0.169621216368508,-0.520633430949173,-0.495054002836166,0.020805188329162,-0.326951835677187,-0.393129626250858,0.360707352610102,0.25355524989589,0.432669112997396,-0.44743606819297
"SNORA74A:snoRNA",-0.518875710280002,0.157005747662401,0.170875563004042,-0.466896493950054,-0.128573849085689,0.38637169628154,0.508277154515796,0.646379278879448,0.641078530175574,0.697956654885246,0.664901988908704,-0.0118848004271677,0.103611720152617,-0.0721611697489777,0.3867699276965
"SCARNA15:retained_intron",0.288083707795307,-0.284850452159575,0.628061178588828,0.712516671503006,0.87833341908819,0.503931717897438,-0.699659842393902,-0.499564446646972,0.0803888137171131,0.118405477151027,-0.0623858824599591,0.0297783968303399,0.27165768542472,-0.0230412290596822,-0.188029162903426
"SNORD61:snoRNA",0.333673589892413,-0.333505129625901,0.527434295504069,0.781166360498878,0.8896940475109,0.540749734990615,-0.65464921904739,-0.530004249986504,0.156765680339103,0.0779233374629399,-0.165184585765321,0.0622848555894971,0.428193135155069,0.158598005781805,-0.256218867544055
"SCARNA15.3:scaRNA",0.287229497989083,-0.285254147623677,0.628012623121736,0.712741674809916,0.878147504938627,0.50382776241756,-0.699686683720185,-0.499012345661442,0.0809731100930741,0.118481522436265,-0.062183696391627,0.0306016930419366,0.271825268008463,-0.0225826248586428,-0.187805014034238
"RPL34:retained_intron",-0.81643747263151,-0.318908387389129,0.110687294072302,-0.303559359803178,-0.472907141211757,-0.291037973675012,0.203941337151262,0.76079619661069,0.292258522689749,0.158396216965246,0.221277488032758,0.519588866191793,-0.00493942077654013,0.171553987891447,0.373965482417526
"Y_RNA.206:misc_RNA",-0.460362480584613,-0.613818529900557,-0.0960575029685991,0.553666609546842,0.103755774814817,-0.0117368193479375,-0.279994776723864,0.129868271236044,0.349067402548593,-0.143418057060761,-0.187461892955316,0.753626840159606,0.284922213647445,0.509120332796885,0.01322071806295
"SNORD116-27:snoRNA",-0.240046842595264,0.469388865997789,0.156494927829953,-0.353040287832836,0.0556654086763737,0.626414758180842,0.546393551638046,0.43693760217264,0.699289098661167,0.864140860873715,0.676430170850075,-0.223582253649756,0.0715960904585603,-0.133458234694748,0.0605656984200678
"SNORD95:snoRNA",0.422201346858496,-0.0656553727298784,0.163527324648703,0.628259818005713,0.913238679001462,0.833442231088389,-0.366998693567632,-0.534966845017342,0.319261307485183,0.211927799393032,0.186304221689143,-0.168243174923567,0.355178318907258,0.00759189569566065,-0.149379531500816
"Y_RNA.110:misc_RNA",0.419978598829459,-0.277459195427656,0.22040432361735,0.911301057271236,0.871325050433636,0.440456183274133,-0.701026305848116,-0.70814004689042,-0.0514734020067712,-0.199627599026933,-0.165227485796067,0.110185363248085,0.173716579231633,0.044678243300925,-0.226859099502118
"Y_RNA.312:misc_RNA",-0.580540212322708,-0.745441438919578,-0.229449545687046,0.537721554329013,-0.105218975607816,-0.25655365647319,-0.298805627689338,0.22296097311223,0.240292918603499,-0.312190102056045,-0.258050131543391,0.973507985578997,0.218482942822705,0.629414558079826,0.141857676800679
"SNORD50B:snoRNA",0.243754128738024,-0.430246386687495,0.25294248453017,0.730316321348086,0.556287312960026,0.130385235412005,-0.604468911394005,-0.413641130673411,0.110990779462565,-0.320664002165113,-0.389603790964628,0.281562602081623,0.47584677648286,0.470800796817919,-0.322392890686632
"SNORD116-1:snoRNA",0.31510922503054,0.211621456664354,0.325862253512184,0.234693384206658,0.774136840451912,0.92066888408872,-0.0779739371337576,-0.287391430865835,0.363622031581461,0.571265837853457,0.43810509958304,-0.412242746114158,0.17513460731569,-0.273582993220428,-0.0405537938625988
"RP11-160E2.6:lincRNA",-0.269727412043973,-0.408201133512676,0.321814078525842,0.38495242299517,0.495642312437354,0.546274439608447,-0.127132227173755,0.169733603150434,0.547038021431459,0.306536159984766,0.308463246334945,0.289931292995714,0.455991578290261,0.316194277842626,-0.000824910466908843
"SNORD116-3:snoRNA",0.275046572166943,0.232045010490979,0.199616711604038,0.223809685635755,0.714176252984771,0.961547070945735,0.0492074760327076,-0.215625604677813,0.468272652310952,0.617451249429411,0.476163883939866,-0.379782065367127,0.209063998114211,-0.159120464084325,-0.132528888344024
"SNORD116-9:snoRNA",0.275046572166943,0.232045010490979,0.199616711604038,0.223809685635755,0.714176252984771,0.961547070945735,0.0492074760327076,-0.215625604677813,0.468272652310952,0.617451249429411,0.476163883939866,-0.379782065367127,0.209063998114211,-0.159120464084325,-0.132528888344024
"SNORD15A:snoRNA",-0.316842726502762,-0.648184831696442,0.175092709063359,0.769648190917116,0.341100522927328,0.050670369405531,-0.391301705819107,0.0272412502076203,0.235205758101966,-0.236377713714536,-0.235362319903626,0.709945568154089,0.361888331073898,0.603442962797655,-0.259091054795426
"Y_RNA.169:misc_RNA",0.0617040896018246,-0.553274732790994,-0.10511097400846,0.893600781938875,0.611901374196291,0.35862231006254,-0.538680299013389,-0.373453761672496,0.255353660769962,-0.180198185157363,-0.197582798490879,0.48237726681548,0.403703039732926,0.489139482713484,-0.169447848159501
"RNY4P27:misc_RNA",0.440346760861698,-0.268681806012519,0.440875759492784,0.869232703689575,0.91659319250107,0.435773084984173,-0.791335665706769,-0.737273770661924,-0.0680375528681887,-0.108569817943718,-0.18724642181417,0.0453869964425711,0.209600110608461,-0.0320251197611648,-0.17530533942202
"MT-TA:Mt_tRNA",0.272647460353888,0.0774581597829559,0.0419659631391817,0.627985079106345,0.613413106207022,0.465233049372793,-0.216049382085953,-0.389916417960763,0.214025578076002,-0.0876450099185259,0.212697379536382,0.0475368607273282,0.119861352033127,0.109102179324727,-0.26944302964657
"SNORD105:snoRNA",0.13156167172784,0.102151028513263,0.567362515916854,0.341755718541929,0.779697003665585,0.806960961852047,-0.175808625992811,-0.147924004594855,0.499405923651014,0.501588341280876,0.431516733953997,-0.17995366765843,0.297367630382211,-0.116040338302942,-0.0754621091714776
"Y_RNA.151:misc_RNA",-0.65552566730386,-0.727655006920861,-0.292378064015202,0.434646144671115,-0.195204370943502,-0.259743401129915,-0.196314202773276,0.332136732496523,0.303595565608609,-0.262551409100742,-0.192406296191142,0.969445694372816,0.196147313943903,0.638326030773961,0.156088720333074
"RNU1-1:snRNA",-0.254645786727141,-0.464246699499458,-0.0648444548867065,0.296905389265259,-0.0855447889441404,-0.0977863149441001,0.0793148820729054,0.31999249106195,0.384107699339996,-0.164696238526219,-0.282521372843477,0.519250923700417,0.67780650683276,0.965208202861774,-0.452443255843313
"RNU1-2:snRNA",-0.254645786727141,-0.464246699499458,-0.0648444548867065,0.296905389265259,-0.0855447889441404,-0.0977863149441001,0.0793148820729054,0.31999249106195,0.384107699339996,-0.164696238526219,-0.282521372843477,0.519250923700417,0.67780650683276,0.965208202861774,-0.452443255843313
"RNU1-27P:snRNA",-0.254645786727141,-0.464246699499458,-0.0648444548867065,0.296905389265259,-0.0855447889441404,-0.0977863149441001,0.0793148820729054,0.31999249106195,0.384107699339996,-0.164696238526219,-0.282521372843477,0.519250923700417,0.67780650683276,0.965208202861774,-0.452443255843313
"RNU1-28P:snRNA",-0.254645786727141,-0.464246699499458,-0.0648444548867065,0.296905389265259,-0.0855447889441404,-0.0977863149441001,0.0793148820729054,0.31999249106195,0.384107699339996,-0.164696238526219,-0.282521372843477,0.519250923700417,0.67780650683276,0.965208202861774,-0.452443255843313
"RNU1-3:snRNA",-0.254645786727141,-0.464246699499458,-0.0648444548867065,0.296905389265259,-0.0855447889441404,-0.0977863149441001,0.0793148820729054,0.31999249106195,0.384107699339996,-0.164696238526219,-0.282521372843477,0.519250923700417,0.67780650683276,0.965208202861774,-0.452443255843313
"RNU1-4:snRNA",-0.254645786727141,-0.464246699499458,-0.0648444548867065,0.296905389265259,-0.0855447889441404,-0.0977863149441001,0.0793148820729054,0.31999249106195,0.384107699339996,-0.164696238526219,-0.282521372843477,0.519250923700417,0.67780650683276,0.965208202861774,-0.452443255843313
"RNVU1-18:snRNA",-0.254645786727141,-0.464246699499458,-0.0648444548867065,0.296905389265259,-0.0855447889441404,-0.0977863149441001,0.0793148820729054,0.31999249106195,0.384107699339996,-0.164696238526219,-0.282521372843477,0.519250923700417,0.67780650683276,0.965208202861774,-0.452443255843313
"U1.27:snRNA",-0.254645786727141,-0.464246699499458,-0.0648444548867065,0.296905389265259,-0.0855447889441404,-0.0977863149441001,0.0793148820729054,0.31999249106195,0.384107699339996,-0.164696238526219,-0.282521372843477,0.519250923700417,0.67780650683276,0.965208202861774,-0.452443255843313
"U1.40:snRNA",-0.250948287931369,-0.465564513022026,-0.06379941436344,0.30043909070945,-0.0811174981295098,-0.0964518948707133,0.0752017222534401,0.315273798372799,0.38274197947519,-0.167538627414967,-0.284245155577071,0.517595216921486,0.679309054141375,0.964904987993826,-0.453422799612931
"SNORD116-21:snoRNA",-0.18827185285896,0.17532791751077,0.150708114411149,-0.0712081834142445,0.34161920633148,0.826563565514197,0.351756613519587,0.265437766598009,0.697117533266827,0.809478009252885,0.589054355740727,-0.164286629559427,0.205302445458833,-0.0528428989828618,0.0427865995404813
"SNORD116-26:snoRNA",0.308421710741186,0.395304903553174,0.0761046576614182,0.103529706997894,0.58124472964405,0.909618101448968,0.254897364963002,-0.142923038721566,0.492981323521746,0.58759216960051,0.485949696468178,-0.46101279253165,0.192973616035406,-0.109889559924011,-0.245343521804561
"SNORD14E:snoRNA",0.128249918164719,-0.16369557901198,-0.402588912870093,0.261518346381218,0.190629108136937,0.362308090026495,0.204538511890818,-0.040722602391994,0.385394884793873,-0.0367289586570051,-0.049273940036037,0.043974595016033,0.504120217237905,0.607715671705494,-0.345138620455641
"SNORD111B:snoRNA",0.367092820887454,-0.133906125519095,0.531617987929146,0.650008979053114,0.953429469186998,0.71300925993114,-0.577872499398013,-0.535995174911258,0.251703096727632,0.223821517678803,0.0744765701131571,-0.10933607981922,0.403007517338249,-0.0333429237175674,-0.095543527203153
"Y_RNA.546:misc_RNA",-0.516799978925404,-0.561021198394578,-0.110186548601535,0.403423304765595,-0.0366705056771857,-0.087105701868654,-0.156335851539977,0.24694794566682,0.338306269003478,-0.105318142037918,-0.181438245159998,0.718912606629131,0.260269141989311,0.499819505133233,0.00142705113422548
"RPL3:retained_intron",-0.162330993455568,-0.346439619254003,-0.0490329890039033,0.353652387186994,0.291631805406893,0.403696933134585,0.0771476512269299,0.192079980018667,0.629353174903926,0.110922246879334,0.0444244664662748,0.318402477417933,0.766069901763078,0.727418668001507,-0.172108377443207
